	T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16	T17	T18	T19	T20	T21	T22	T23	T24	T25	T26	T27	T28	T29	T30	T31	T32	GC	BPP	Dadj	SEadj	DiffMFE.EFE	Length	AU.GCr	Ar	Ur	Gr	Cr	AAr	GGr	CCr	UUr	AGr	ACr	AUr	GAr	GCr	GUr	CAr	CGr	CUr	UAr	UGr	UCr	Hl	Steml5	Steml3	BP	BP5	BP3	Mism5	Mism3	Bulge5	Bulge3	BulgeN1.5	BulgeN1.3	BulgeN2.5	BulgeN2.3	BulgeN3.5	BulgeN3.3	BulgeN4.5	BulgeN4.3	BulgeN5.5	BulgeN5.3	BulgeN6.5	BulgeN6.3	BulgeN7.5	BulgeN7.3	AUp	GCp	GUp	MFE	MFEadj	EFE	EFEadj	CFE	CDE	MEAFE	MEA	ED	MFEadj.GC	MFEadj.BP	MEAFEadj	EDadj
ENSSSCT00000064419.1	0.0119047619047619	0.0119047619047619	0	0.0238095238095238	0.0476190476190476	0	0.0238095238095238	0.0595238095238095	0.0357142857142857	0.0476190476190476	0	0.0595238095238095	0.0238095238095238	0	0.0595238095238095	0.119047619047619	0.0238095238095238	0.0119047619047619	0	0.0476190476190476	0	0.0119047619047619	0.0714285714285714	0.0833333333333333	0	0.0238095238095238	0	0.0357142857142857	0.0238095238095238	0.0357142857142857	0.0119047619047619	0.0952380952380952	0.588888888888889	0.322222222222222	0.0992222222222222	0.0218091070665005	0.0225555555555556	90	0.69811320754717	0.188888888888889	0.222222222222222	0.344444444444444	0.244444444444444	0.0111111111111111	0.0888888888888889	0.0444444444444444	0.0222222222222222	0.0888888888888889	0.0222222222222222	0.0555555555555556	0.0666666666666667	0.0777777777777778	0.0444444444444444	0.1	0	0.1	0.0111111111111111	0.1	0.0888888888888889	4	45	39	29	29	29	16	10	7	5	2	2	3	1	0	2	2	0	0	0	0	0	0	0	9	17	3	-33	-0.366666666666667	-35.03	-0.389222222222222	-28.1	8.93	-32.7	77.35	12.42	-0.622641509433962	-0.0126436781609195	-0.363333333333333	0.138
ENSSSCT00000041633.1	0.0116279069767442	0.0116279069767442	0	0.0116279069767442	0	0.0116279069767442	0.0232558139534884	0.0697674418604651	0.0465116279069768	0	0	0.0581395348837209	0.0116279069767442	0.0232558139534884	0.0348837209302326	0.151162790697674	0.0465116279069768	0.0116279069767442	0	0.0581395348837209	0	0	0.0465116279069768	0.0930232558139535	0.0348837209302326	0.0232558139534884	0	0.0116279069767442	0.0348837209302326	0.0348837209302326	0.0348837209302326	0.104651162790698	0.56989247311828	0.32258064516129	0.175161290322581	0.0208585325102592	0.0168817204301075	93	0.754716981132076	0.139784946236559	0.290322580645161	0.32258064516129	0.247311827956989	0.010752688172043	0.0645161290322581	0.0537634408602151	0.0537634408602151	0.0645161290322581	0.021505376344086	0.043010752688172	0.0860215053763441	0.0860215053763441	0.0645161290322581	0.021505376344086	0.032258064516129	0.118279569892473	0.021505376344086	0.150537634408602	0.0537634408602151	4	49	37	30	30	30	19	7	6	3	4	2	1	0	0	0	0	0	1	1	0	0	0	0	9	17	4	-29.3	-0.31505376344086	-30.87	-0.331935483870968	-24.2	16.29	-29.3	69.85	23.44	-0.552830188679245	-0.0105017921146953	-0.31505376344086	0.252043010752688
ENSSSCT00000055999.1	0.0204081632653061	0	0	0.0408163265306122	0.0204081632653061	0	0.0408163265306122	0.122448979591837	0.0204081632653061	0.0204081632653061	0	0	0	0.0204081632653061	0.0408163265306122	0.122448979591837	0.0204081632653061	0.0204081632653061	0	0.0204081632653061	0	0	0	0.0612244897959184	0.0612244897959184	0.0204081632653061	0	0.0612244897959184	0.0408163265306122	0	0.0408163265306122	0.183673469387755	0.333333333333333	0.206896551724138	0.0637931034482759	0.021940592629503	0.025632183908046	87	2	0.28735632183908	0.379310344827586	0.172413793103448	0.160919540229885	0.103448275862069	0.0344827586206897	0.0229885057471264	0.0919540229885057	0.0344827586206897	0.0344827586206897	0.0689655172413793	0.0459770114942529	0.0229885057471264	0.0689655172413793	0.0114942528735632	0	0.114942528735632	0.0689655172413793	0.103448275862069	0.0804597701149425	21	24	25	18	18	18	6	7	2	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	10	4	4	-10.5	-0.120689655172414	-12.73	-0.14632183908046	-10.3	5.55	-10.2	76.1	9.53	-0.362068965517241	-0.00670498084291188	-0.117241379310345	0.109540229885057
ENSSSCT00000040650.1	0.0461538461538462	0	0	0	0	0.0153846153846154	0.0307692307692308	0.138461538461538	0	0	0	0.0307692307692308	0.0307692307692308	0	0.0461538461538462	0.153846153846154	0.0153846153846154	0.0307692307692308	0	0.0153846153846154	0	0.0307692307692308	0.0461538461538462	0.107692307692308	0.0153846153846154	0	0	0.0769230769230769	0	0.0153846153846154	0	0.153846153846154	0.480519480519481	0.337662337662338	0.0836363636363636	0.025918003845627	0.0218181818181818	77	1.08108108108108	0.272727272727273	0.246753246753247	0.25974025974026	0.220779220779221	0.051948051948052	0.038961038961039	0.0649350649350649	0.051948051948052	0.116883116883117	0.038961038961039	0.025974025974026	0.0649350649350649	0.0909090909090909	0.0649350649350649	0.038961038961039	0.025974025974026	0.0909090909090909	0.0779220779220779	0.0779220779220779	0.025974025974026	6	29	36	26	26	26	3	10	3	3	3	1	0	0	0	1	0	0	0	0	0	1	0	0	11	11	4	-24.3	-0.315584415584416	-25.98	-0.337402597402597	-22.7	6.44	-22.7	65.7	8.2	-0.656756756756757	-0.0121378621378621	-0.294805194805195	0.106493506493506
ENSSSCT00000047825.1	0.0340909090909091	0.0113636363636364	0	0.0227272727272727	0	0	0.0113636363636364	0.0795454545454546	0.0113636363636364	0	0	0.0227272727272727	0.0227272727272727	0	0.0340909090909091	0.159090909090909	0.0568181818181818	0.0113636363636364	0	0.0340909090909091	0.0113636363636364	0.0340909090909091	0.0113636363636364	0.102272727272727	0.113636363636364	0.0227272727272727	0	0.0227272727272727	0.0113636363636364	0	0.0454545454545455	0.113636363636364	0.550387596899225	0.224806201550388	0.0664341085271318	0.0148529367298624	0.0231782945736434	129	0.816901408450704	0.13953488372093	0.310077519379845	0.201550387596899	0.348837209302326	0.0310077519379845	0.0387596899224806	0.0930232558139535	0.062015503875969	0.0542635658914729	0.0155038759689922	0.0232558139534884	0.0310077519379845	0.0775193798449612	0.0542635658914729	0.0310077519379845	0.0232558139534884	0.13953488372093	0.0387596899224806	0.0775193798449612	0.10077519379845	4	46	42	29	29	29	17	13	3	4	1	2	0	1	0	0	0	0	0	0	1	0	0	0	10	13	6	-27	-0.209302325581395	-29.99	-0.232480620155039	-27	8.57	-27	114.82	14.04	-0.380281690140845	-0.00721732157177225	-0.209302325581395	0.108837209302326
ENSSSCT00000041242.1	0.0126582278481013	0.0126582278481013	0	0.0253164556962025	0.0126582278481013	0.0126582278481013	0.0126582278481013	0.0759493670886076	0	0	0	0.0379746835443038	0	0.0379746835443038	0.0759493670886076	0.189873417721519	0	0.0126582278481013	0	0.0379746835443038	0.0253164556962025	0	0.0126582278481013	0.177215189873418	0	0.0126582278481013	0	0.0379746835443038	0	0.0253164556962025	0.0379746835443038	0.113924050632911	0.553571428571429	0.294642857142857	0.0897321428571429	0.0177793545849378	0.00955357142857143	112	0.806451612903226	0.223214285714286	0.223214285714286	0.267857142857143	0.285714285714286	0.0357142857142857	0.0625	0.0535714285714286	0.0178571428571429	0.0535714285714286	0.0625	0.0535714285714286	0.0446428571428571	0.0982142857142857	0.0535714285714286	0.0982142857142857	0.00892857142857143	0.0982142857142857	0.0267857142857143	0.133928571428571	0.0446428571428571	7	42	37	33	33	33	9	4	5	3	4	2	1	1	1	0	0	0	0	0	0	0	0	0	9	18	6	-38.1	-0.340178571428571	-39.17	-0.349732142857143	-38.1	10.05	-38.1	97.65	15.26	-0.614516129032258	-0.0103084415584416	-0.340178571428571	0.13625
ENSSSCT00000036757.1	0	0.0227272727272727	0	0.0227272727272727	0.0454545454545455	0	0.0454545454545455	0.136363636363636	0	0.0227272727272727	0	0.0227272727272727	0	0	0.0681818181818182	0.0909090909090909	0.0227272727272727	0	0	0.0681818181818182	0.0227272727272727	0	0.0227272727272727	0.0454545454545455	0	0.0454545454545455	0	0.0454545454545455	0.0227272727272727	0.0227272727272727	0.0227272727272727	0.181818181818182	0.353846153846154	0.261538461538462	0.233076923076923	0.0296748787733497	0.0104615384615385	65	1.82608695652174	0.292307692307692	0.353846153846154	0.153846153846154	0.2	0.0461538461538462	0.0307692307692308	0.0307692307692308	0.0923076923076923	0.0769230769230769	0.0461538461538462	0.0769230769230769	0.0615384615384615	0.0153846153846154	0.0461538461538462	0.0769230769230769	0	0.0923076923076923	0.0769230769230769	0.0461538461538462	0.107692307692308	5	20	24	17	17	17	3	7	2	3	1	0	1	2	0	1	0	0	0	0	0	0	0	0	9	6	2	-10.9	-0.167692307692308	-11.58	-0.178153846153846	-9.5	15.15	-9.4	42.61	18.97	-0.473913043478261	-0.00986425339366516	-0.144615384615385	0.291846153846154
ENSSSCT00000060890.1	0	0.0394736842105263	0	0	0.0394736842105263	0	0.0131578947368421	0.0657894736842105	0.0131578947368421	0.0131578947368421	0.0131578947368421	0.0526315789473684	0.0263157894736842	0	0.0394736842105263	0.184210526315789	0.0131578947368421	0.0263157894736842	0.0131578947368421	0.0131578947368421	0.0131578947368421	0.0131578947368421	0.0394736842105263	0.184210526315789	0.0131578947368421	0.0263157894736842	0	0.0526315789473684	0.0263157894736842	0	0.0263157894736842	0.0394736842105263	0.654761904761905	0.333333333333333	0.107857142857143	0.0229394907598576	0.0269047619047619	84	0.527272727272727	0.154761904761905	0.19047619047619	0.321428571428571	0.333333333333333	0.0119047619047619	0.0833333333333333	0.0833333333333333	0.0357142857142857	0.0357142857142857	0.0476190476190476	0.0595238095238095	0.119047619047619	0.0714285714285714	0.0238095238095238	0.0238095238095238	0.107142857142857	0.0714285714285714	0	0.0595238095238095	0.0952380952380952	5	39	37	28	28	28	11	9	4	5	0	1	1	3	1	0	1	0	0	0	0	0	0	0	6	19	3	-36.2	-0.430952380952381	-38.46	-0.457857142857143	-36.1	9.06	-36.1	70.67	13.89	-0.658181818181818	-0.015391156462585	-0.429761904761905	0.165357142857143
ENSSSCT00000054644.1	0.0196078431372549	0	0	0.00980392156862745	0	0	0.00980392156862745	0.0392156862745098	0.00980392156862745	0	0.00980392156862745	0.0588235294117647	0	0	0.0294117647058824	0.186274509803922	0.0980392156862745	0.0196078431372549	0	0.0294117647058824	0.00980392156862745	0.0392156862745098	0.0490196078431373	0.147058823529412	0.0490196078431373	0.00980392156862745	0	0.0196078431372549	0.0196078431372549	0.0392156862745098	0.0294117647058824	0.0686274509803922	0.666666666666667	0.307017543859649	0.110087719298246	0.0163357002178605	0.0244736842105263	114	0.5	0.0964912280701754	0.236842105263158	0.280701754385965	0.385964912280702	0.0087719298245614	0.0789473684210526	0.12280701754386	0.0614035087719298	0.0350877192982456	0.0263157894736842	0.0175438596491228	0.043859649122807	0.087719298245614	0.0350877192982456	0.043859649122807	0.043859649122807	0.114035087719298	0	0.087719298245614	0.087719298245614	10	41	61	35	35	35	6	26	5	6	4	4	1	0	0	1	0	0	0	0	0	0	0	0	6	23	6	-48.4	-0.424561403508772	-51.19	-0.449035087719298	-48.4	12.55	-48.4	96.32	20.23	-0.636842105263158	-0.0121303258145363	-0.424561403508772	0.177456140350877
ENSSSCT00000037323.1	0.037037037037037	0.0222222222222222	0	0.0444444444444444	0.0222222222222222	0.00740740740740741	0.0518518518518518	0.118518518518518	0.0148148148148148	0	0.00740740740740741	0.00740740740740741	0.00740740740740741	0.0222222222222222	0.0148148148148148	0.103703703703704	0.0296296296296296	0.0148148148148148	0	0.0148148148148148	0.0222222222222222	0.0148148148148148	0	0.0814814814814815	0.0592592592592592	0.0222222222222222	0.00740740740740741	0.037037037037037	0.00740740740740741	0	0.037037037037037	0.17037037037037	0.368055555555556	0.326388888888889	0.206736111111111	0.013504213122084	0.0240972222222223	144	1.71698113207547	0.284722222222222	0.347222222222222	0.1875	0.180555555555556	0.0625	0.0347222222222222	0.0138888888888889	0.111111111111111	0.0694444444444444	0.0486111111111111	0.0694444444444444	0.0208333333333333	0.0625	0.0625	0.104166666666667	0.00694444444444444	0.0555555555555556	0.0625	0.0763888888888889	0.0555555555555556	4	73	62	47	47	47	26	15	8	5	4	2	1	1	0	0	2	1	1	0	0	0	1	1	29	13	5	-33.8	-0.234722222222222	-37.27	-0.258819444444444	-23.9	29.77	-27	98.34	40.15	-0.637735849056604	-0.00499408983451537	-0.1875	0.278819444444444
ENSSSCT00000049925.1	0	0.0344827586206897	0	0.0344827586206897	0	0	0	0.103448275862069	0	0	0	0.0689655172413793	0	0.0344827586206897	0.0344827586206897	0.172413793103448	0	0	0	0.0689655172413793	0.0344827586206897	0	0.0689655172413793	0.103448275862069	0	0.0344827586206897	0	0	0.0344827586206897	0	0.0689655172413793	0.103448275862069	0.5	0.206896551724138	0.0158620689655172	0.0339310587326152	0.00775862068965519	58	1	0.310344827586207	0.189655172413793	0.206896551724138	0.293103448275862	0.0862068965517241	0.0517241379310345	0.0862068965517241	0.0172413793103448	0.0517241379310345	0.120689655172414	0.0344827586206897	0.0689655172413793	0.0344827586206897	0.0517241379310345	0.120689655172414	0	0.0689655172413793	0.0172413793103448	0.0862068965517241	0.0344827586206897	12	15	14	12	12	12	3	2	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	4	7	1	-14.6	-0.251724137931034	-15.05	-0.25948275862069	-14.6	0.92	-14.6	56.22	1.58	-0.503448275862069	-0.0209770114942529	-0.251724137931034	0.0272413793103448
ENSSSCT00000041412.1	0.0104166666666667	0.03125	0	0.0416666666666667	0.0208333333333333	0.03125	0.03125	0.0416666666666667	0.0104166666666667	0.0208333333333333	0.0104166666666667	0.0729166666666667	0.0104166666666667	0.0104166666666667	0.0520833333333333	0.09375	0.0104166666666667	0.0208333333333333	0	0.0416666666666667	0.0416666666666667	0.0416666666666667	0.0625	0.104166666666667	0.0104166666666667	0.0104166666666667	0	0.0416666666666667	0.0104166666666667	0.0208333333333333	0.0520833333333333	0.0416666666666667	0.612903225806452	0.266129032258065	0.196129032258065	0.0155799950963273	0.024758064516129	124	0.631578947368421	0.193548387096774	0.193548387096774	0.225806451612903	0.387096774193548	0.0241935483870968	0.0483870967741935	0.112903225806452	0.0241935483870968	0.0806451612903226	0.0483870967741935	0.0241935483870968	0.0564516129032258	0.0483870967741935	0.0564516129032258	0.0967741935483871	0.032258064516129	0.0806451612903226	0.00806451612903226	0.0483870967741935	0.104838709677419	25	48	48	33	33	33	15	15	7	10	4	5	2	3	1	1	1	0	0	0	0	0	0	0	11	20	2	-34.7	-0.279838709677419	-37.77	-0.304596774193548	-23.42	24.32	-31.52	86.1	35.2	-0.456578947368421	-0.00847996089931574	-0.254193548387097	0.283870967741935
ENSSSCT00000020099.2	0.0786516853932584	0.0112359550561798	0	0.0112359550561798	0.0112359550561798	0.0112359550561798	0.0224719101123595	0.101123595505618	0.0112359550561798	0	0	0.0449438202247191	0	0.0112359550561798	0.0224719101123595	0.146067415730337	0.0786516853932584	0.0112359550561798	0	0.0224719101123595	0	0.0112359550561798	0.0224719101123595	0.0786516853932584	0.0224719101123595	0.0112359550561798	0	0.0224719101123595	0.0224719101123595	0.0112359550561798	0.0337078651685393	0.168539325842697	0.438775510204082	0.316326530612245	0.0244897959183673	0.0202615869036123	0.011734693877551	98	1.27906976744186	0.255102040816327	0.306122448979592	0.224489795918367	0.214285714285714	0.0612244897959184	0.0612244897959184	0.0510204081632653	0.0714285714285714	0.0408163265306122	0.0612244897959184	0.0510204081632653	0.0306122448979592	0.0306122448979592	0.0918367346938776	0.0306122448979592	0.0204081632653061	0.0816326530612245	0.102040816326531	0.0816326530612245	0.0408163265306122	5	44	45	31	31	31	13	14	3	4	2	2	0	1	0	0	0	0	0	0	0	0	0	0	12	11	8	-31.9	-0.325510204081633	-33.05	-0.337244897959184	-31.8	2.4	-31.8	93.85	3.46	-0.741860465116279	-0.0105003291639236	-0.324489795918367	0.0353061224489796
ENSSSCT00000021997.2	0.0140845070422535	0	0	0.0140845070422535	0.0140845070422535	0.028169014084507	0.0422535211267606	0.0985915492957747	0.0140845070422535	0.0140845070422535	0	0.0563380281690141	0	0	0.028169014084507	0.112676056338028	0.0563380281690141	0.0140845070422535	0	0.028169014084507	0	0.028169014084507	0.0422535211267606	0.0845070422535211	0.0563380281690141	0.0140845070422535	0	0.0422535211267606	0.028169014084507	0.0140845070422535	0.028169014084507	0.126760563380282	0.45679012345679	0.308641975308642	0.045679012345679	0.0242573753444066	0.0153086419753087	81	1.18918918918919	0.197530864197531	0.345679012345679	0.222222222222222	0.234567901234568	0.0493827160493827	0.037037037037037	0.0617283950617284	0.111111111111111	0.037037037037037	0.0864197530864197	0.0246913580246914	0.037037037037037	0.0123456790123457	0.123456790123457	0.0617283950617284	0.0246913580246914	0.0617283950617284	0.037037037037037	0.111111111111111	0.0493827160493827	3	32	39	25	25	25	7	14	4	4	3	2	0	0	0	1	1	0	0	0	0	0	0	0	11	11	3	-22.7	-0.280246913580247	-23.94	-0.295555555555556	-21.9	3.7	-22.7	74.37	5.46	-0.613513513513513	-0.0112098765432099	-0.280246913580247	0.0674074074074074
ENSSSCT00000021716.2	0.0851063829787234	0.0319148936170213	0	0.0212765957446809	0.0212765957446809	0.0212765957446809	0.0106382978723404	0.074468085106383	0	0	0	0.074468085106383	0.0212765957446809	0	0.0425531914893617	0.0638297872340426	0.0425531914893617	0.0319148936170213	0	0.0425531914893617	0.0425531914893617	0.0106382978723404	0.0425531914893617	0.0319148936170213	0.074468085106383	0.0319148936170213	0	0.0106382978723404	0.0106382978723404	0	0.0531914893617021	0.106382978723404	0.436893203883495	0.262135922330097	0.135922330097087	0.0192630721059372	0.0165048543689321	103	1.28888888888889	0.29126213592233	0.271844660194175	0.194174757281553	0.242718446601942	0.0776699029126214	0.0388349514563107	0.058252427184466	0.0679611650485437	0.058252427184466	0.0776699029126214	0.0485436893203883	0.058252427184466	0.029126213592233	0.0679611650485437	0.087378640776699	0.00970873786407767	0.0679611650485437	0.0485436893203883	0.0776699029126214	0.058252427184466	5	50	44	27	27	27	23	17	6	6	1	2	1	1	0	1	3	1	0	0	0	1	0	0	10	11	6	-16.4	-0.159223300970874	-18.1	-0.175728155339806	-14.6	14	-16.4	81.63	21.82	-0.364444444444444	-0.00589715929521755	-0.159223300970874	0.211844660194175
ENSSSCT00000043806.1	0	0.019047619047619	0	0.019047619047619	0	0.019047619047619	0.0571428571428571	0.123809523809524	0	0	0	0.0380952380952381	0	0.00952380952380952	0.0285714285714286	0.152380952380952	0	0	0	0.0285714285714286	0.00952380952380952	0.0571428571428571	0.0380952380952381	0.123809523809524	0.00952380952380952	0	0	0.0666666666666667	0.00952380952380952	0.0285714285714286	0.0285714285714286	0.133333333333333	0.492063492063492	0.349206349206349	0.0357142857142857	0.0158686415024398	0.0116666666666667	126	1.03225806451613	0.253968253968254	0.253968253968254	0.253968253968254	0.238095238095238	0.0476190476190476	0.0714285714285714	0.0634920634920635	0.0555555555555556	0.0793650793650794	0.0555555555555556	0.0555555555555556	0.0793650793650794	0.0396825396825397	0.0396825396825397	0.0714285714285714	0	0.0873015873015873	0.0476190476190476	0.0793650793650794	0.0634920634920635	9	54	51	44	44	44	10	7	6	7	5	7	1	0	1	0	0	0	0	0	0	0	0	0	21	20	3	-53.4	-0.423809523809524	-54.87	-0.43547619047619	-53.4	4.5	-53.4	118.58	7.31	-0.861290322580645	-0.00963203463203463	-0.423809523809524	0.058015873015873
ENSSSCT00000047606.1	0.0120481927710843	0	0	0.0120481927710843	0.0120481927710843	0.0240963855421687	0.036144578313253	0.0481927710843374	0.0240963855421687	0	0.0120481927710843	0.0843373493975904	0	0.0240963855421687	0.0481927710843374	0.0843373493975904	0.0481927710843374	0.0240963855421687	0.0120481927710843	0.036144578313253	0	0.0481927710843374	0.0602409638554217	0.0963855421686747	0.0481927710843374	0.0240963855421687	0	0.036144578313253	0.036144578313253	0.0240963855421687	0.0240963855421687	0.0602409638554217	0.61	0.27	0.1779	0.0191913162653963	0.0188	100	0.639344262295082	0.12	0.27	0.28	0.33	0.02	0.06	0.07	0.05	0.05	0.04	0.01	0.04	0.12	0.04	0.05	0.05	0.16	0.01	0.1	0.1	8	48	35	27	27	27	21	8	7	7	4	5	1	1	1	0	0	0	0	0	0	0	0	0	8	17	2	-29.4	-0.294	-31.28	-0.3128	-17.7	17.79	-26.7	69.65	27.81	-0.481967213114754	-0.0108888888888889	-0.267	0.2781
ENSSSCT00000063254.1	0.0217391304347826	0.0217391304347826	0	0.0434782608695652	0.0434782608695652	0.0217391304347826	0.0434782608695652	0.0869565217391304	0	0	0	0.0869565217391304	0	0.0434782608695652	0.0434782608695652	0.0434782608695652	0.0217391304347826	0.0217391304347826	0	0	0	0	0	0.108695652173913	0.0652173913043478	0.0217391304347826	0	0.0434782608695652	0.0217391304347826	0	0.0869565217391304	0.108695652173913	0.361111111111111	0.222222222222222	0.208194444444444	0.0268600352511548	0.0316666666666667	72	1.76923076923077	0.291666666666667	0.347222222222222	0.152777777777778	0.208333333333333	0.0555555555555556	0.0138888888888889	0.0555555555555556	0.0972222222222222	0.0833333333333333	0.0416666666666667	0.111111111111111	0.111111111111111	0	0.0277777777777778	0.0555555555555556	0	0.0833333333333333	0.0555555555555556	0.0555555555555556	0.0972222222222222	6	22	24	16	16	16	6	8	2	4	1	2	0	1	0	0	0	1	1	0	0	0	0	0	8	5	3	-8.8	-0.122222222222222	-11.08	-0.153888888888889	-3.6	14.99	-2	45.85	22.19	-0.338461538461538	-0.00763888888888889	-0.0277777777777778	0.308194444444444
